,index,carat,cut,color,clarity,depth,table,price,x,y,z
2930,2338,0.74,Ideal,F,VS1,62.3,57.0,3170,5.79,5.77,3.6
2931,2298,0.9,Good,I,VS2,62.4,65.0,3162,6.09,6.12,3.81
2932,23787,1.09,Ideal,F,IF,61.4,55.0,11846,6.61,6.68,4.09
2933,45180,0.51,Very Good,G,VS1,62.9,58.0,1656,5.05,5.1,3.19
2934,47290,0.3,Good,F,SI2,63.5,57.0,394,4.22,4.25,2.69
2935,3085,0.75,Very Good,E,VS1,61.5,54.0,3314,5.88,5.82,3.6
2936,33464,0.32,Premium,F,VS2,59.5,61.0,828,4.46,4.42,2.64
2937,4878,0.9,Very Good,E,SI2,61.6,58.0,3715,6.18,6.23,3.82
2938,47576,0.6,Premium,E,VS1,61.0,61.0,1875,5.46,5.39,3.31
2939,21163,1.21,Ideal,G,VS1,62.7,54.0,9323,6.8,6.82,4.27
2940,5929,1.12,Premium,E,I1,61.0,59.0,3942,6.7,6.74,4.1
2941,33839,0.38,Ideal,F,SI1,60.4,57.0,844,4.7,4.74,2.85
2942,7515,1.01,Good,H,SI1,60.6,61.0,4242,6.35,6.39,3.86
2943,29284,0.25,Ideal,F,VS2,62.8,57.0,436,3.98,4.01,2.51
2944,22492,1.56,Very Good,I,VS1,58.2,59.0,10523,7.65,7.7,4.47
2945,40238,0.39,Ideal,F,VVS1,61.8,55.0,1124,4.69,4.73,2.91
2946,40724,0.53,Very Good,G,SI1,63.4,54.0,1161,5.09,5.13,3.24
2947,50130,0.63,Premium,F,VS2,61.0,61.0,2211,5.6,5.49,3.38
2948,4421,1.0,Premium,E,SI2,59.9,55.0,3612,6.48,6.4,3.86
2949,593,0.71,Ideal,F,SI1,59.8,53.0,2838,5.86,5.82,3.49
2950,1721,0.32,Ideal,G,VS2,59.8,57.0,561,4.43,4.46,2.66
2951,15517,1.0,Premium,G,VS2,61.6,54.0,6216,6.49,6.46,3.99
2952,26845,2.01,Premium,D,SI2,62.7,58.0,16776,8.06,7.99,5.03
2953,16694,0.3,Very Good,H,SI1,62.6,58.0,421,4.22,4.28,2.66
2954,6196,0.9,Very Good,D,SI1,63.2,62.0,3997,6.13,6.06,3.85
2955,2000,0.94,Premium,G,SI2,63.0,59.0,3099,6.16,6.1,3.86
2956,1576,0.71,Ideal,G,SI1,61.3,55.0,3007,5.73,5.79,3.53
2957,29664,0.35,Ideal,F,VS2,62.4,57.0,706,4.5,4.51,2.81
2958,47928,0.56,Ideal,E,VS2,60.9,56.0,1915,5.35,5.32,3.25
2959,36862,0.42,Ideal,E,VS2,62.4,55.0,958,4.79,4.8,2.99
2960,32169,0.3,Premium,G,VS1,62.5,59.0,787,4.32,4.25,2.68
2961,33801,0.4,Ideal,F,VS2,62.0,57.0,842,4.68,4.74,2.92
2962,38879,0.4,Premium,D,VS2,61.7,59.0,1050,4.76,4.73,2.93
2963,12630,1.0,Premium,F,SI1,61.6,60.0,5292,6.41,6.31,3.9
2964,14217,1.23,Ideal,J,VS2,61.7,57.0,5763,6.87,6.8,4.22
2965,15621,1.01,Very Good,F,VS2,63.1,56.0,6267,6.41,6.37,4.03
2966,13619,0.95,Very Good,G,VS1,59.9,58.0,5572,6.37,6.41,3.83
2967,19414,1.55,Premium,I,SI2,58.2,59.0,8069,7.73,7.63,4.47
2968,11876,1.05,Ideal,D,SI2,61.9,56.0,5110,6.5,6.53,4.03
2969,36106,0.42,Very Good,F,SI1,63.3,56.0,926,4.79,4.75,3.02
2970,27831,0.31,Very Good,H,VVS1,61.3,56.0,651,4.35,4.38,2.67
2971,28265,0.26,Ideal,I,VS1,61.9,56.0,358,4.08,4.16,2.55
2972,45698,0.59,Ideal,I,VVS1,61.6,55.0,1698,5.4,5.45,3.34
2973,46130,0.65,Good,I,VS1,61.1,61.7,1744,5.55,5.59,3.4
2974,26904,2.26,Ideal,I,SI1,62.4,57.0,16904,8.43,8.37,5.24
2975,49002,0.67,Premium,G,VS2,61.0,61.0,2050,5.66,5.61,3.44
2976,28606,0.3,Premium,E,SI1,61.3,60.0,675,4.31,4.27,2.63
2977,45447,0.52,Good,E,VS2,58.3,61.0,1673,5.26,5.31,3.08
2978,2101,0.7,Good,E,VS2,60.3,60.0,3115,5.69,5.75,3.45
2979,40500,0.37,Premium,D,VVS1,61.4,58.0,1142,4.65,4.63,2.85
2980,25999,4.01,Premium,J,I1,62.5,62.0,15223,10.02,9.94,6.24
2981,3425,0.7,Ideal,G,VS1,60.6,57.0,3384,5.73,5.79,3.5
2982,42695,0.46,Ideal,H,VVS1,62.4,53.4,1338,4.95,5.01,3.1
2983,30969,0.38,Premium,I,SI1,60.5,58.0,746,4.72,4.67,2.84
2984,46057,0.46,Ideal,G,IF,62.1,56.0,1733,4.96,4.93,3.07
2985,53168,0.71,Premium,E,SI1,61.7,61.0,2629,5.76,5.74,3.55
2986,48313,0.25,Ideal,E,VS2,62.1,57.0,535,4.01,4.05,2.5
2987,11209,1.15,Premium,H,SI2,62.9,56.0,4959,6.7,6.59,4.18
2988,52737,0.71,Ideal,I,VVS2,61.4,58.0,2559,5.7,5.76,3.52
2989,42125,0.5,Premium,D,SI2,62.2,58.0,1279,5.14,5.08,3.18
2990,42437,0.53,Very Good,D,SI2,62.9,54.0,1314,5.13,5.17,3.24
2991,39861,0.38,Ideal,F,VVS1,62.0,54.7,1101,4.62,4.67,2.88
2992,12053,0.34,Premium,G,VS2,61.6,58.0,596,4.45,4.51,2.76
2993,52258,0.7,Ideal,I,VVS1,61.4,55.0,2489,5.7,5.76,3.52
2994,45568,0.52,Premium,E,VS2,60.7,58.0,1689,5.17,5.21,3.15
2995,24103,2.01,Very Good,J,SI1,59.3,62.0,12257,8.15,8.2,4.85
2996,9125,0.9,Premium,F,VS2,61.9,55.0,4536,6.25,6.23,3.86
2997,41100,0.5,Good,I,VS1,61.2,61.0,1193,5.03,5.06,3.09
2998,42361,0.61,Good,I,VS2,63.4,55.0,1303,5.42,5.46,3.45
2999,49495,1.0,Fair,J,SI2,69.9,61.0,2117,6.13,5.86,4.23
3000,44493,0.52,Ideal,H,VS1,62.0,56.0,1598,5.14,5.2,3.21
3001,35295,0.3,Ideal,I,VS1,62.5,57.0,473,4.29,4.32,2.69
3002,33299,0.31,Ideal,G,SI1,62.2,55.0,462,4.35,4.36,2.71
3003,10732,0.33,Premium,I,VS2,60.6,58.0,594,4.47,4.44,2.7
3004,27084,1.41,Premium,D,VVS2,60.8,57.0,17216,7.28,7.23,4.41
3005,18765,1.7,Premium,H,SI2,62.1,56.0,7673,7.66,7.55,4.72
3006,44248,0.51,Good,F,VS2,63.7,56.0,1574,5.05,5.03,3.21
3007,33026,0.3,Ideal,D,VVS2,61.6,57.0,814,4.31,4.32,2.66
3008,29859,0.3,Premium,D,VS2,60.9,58.0,710,4.32,4.35,2.64
3009,18956,1.53,Very Good,I,SI1,63.1,56.0,7797,7.32,7.26,4.6
3010,24510,1.71,Very Good,H,SI1,59.5,59.0,12791,7.78,7.81,4.64
3011,50978,0.31,Premium,G,VS2,61.5,60.0,544,4.31,4.34,2.66
3012,43409,0.53,Ideal,D,SI2,61.4,56.0,1412,5.24,5.22,3.21
3013,35376,0.41,Very Good,G,VS1,60.5,57.0,899,4.81,4.85,2.92
3014,30779,0.33,Ideal,E,VVS2,61.0,54.0,741,4.49,4.52,2.75
3015,6513,0.9,Ideal,H,VS1,61.2,57.0,4064,6.28,6.24,3.83
3016,53092,0.7,Very Good,G,VS1,62.8,58.0,2613,5.62,5.68,3.55
3017,30476,0.31,Ideal,I,VVS1,62.8,55.0,732,4.36,4.33,2.73
3018,30978,0.37,Premium,F,VS2,61.9,58.0,746,4.54,4.6,2.83
3019,3154,0.93,Premium,F,SI2,60.0,60.0,3333,6.36,6.31,3.8
3020,5701,0.3,Premium,D,SI2,62.9,58.0,574,4.29,4.26,2.69
3021,25657,1.77,Very Good,D,SI1,59.2,61.0,14561,7.86,7.98,4.69
3022,39556,0.32,Ideal,G,VVS1,62.0,57.0,1080,4.42,4.38,2.73
3023,6,0.24,Very Good,I,VVS1,62.3,57.0,336,3.95,3.98,2.47
3024,12058,0.26,Very Good,F,VVS2,59.9,59.0,597,4.12,4.2,2.49
3025,53060,0.72,Very Good,E,SI1,63.1,60.0,2608,5.65,5.7,3.58
3026,43660,0.5,Good,D,SI1,63.2,57.0,1436,5.02,5.07,3.19
3027,52716,0.56,Ideal,F,VVS2,61.3,57.0,2554,5.31,5.35,3.26
3028,37482,0.35,Ideal,E,VS2,61.7,55.0,984,4.57,4.54,2.81
3029,34602,0.27,Very Good,E,VS1,62.9,56.0,470,4.12,4.15,2.6
3030,39838,0.54,Ideal,F,SI2,62.0,54.0,1098,5.23,5.28,3.26
3031,47758,0.5,Very Good,D,VS1,59.8,58.0,1893,5.12,5.14,3.07
3032,48736,0.78,Ideal,H,SI2,61.9,54.0,2012,5.89,5.85,3.63
3033,7122,1.0,Very Good,H,SI2,61.6,58.0,4172,6.43,6.47,3.97
3034,52064,0.73,Ideal,I,VS2,61.7,55.0,2453,5.79,5.82,3.58
3035,30293,0.34,Ideal,F,SI2,60.1,56.0,447,4.54,4.55,2.73
3036,11968,1.05,Premium,H,SI1,60.2,62.0,5139,6.57,6.52,3.94
3037,42217,0.42,Ideal,G,IF,62.6,53.0,1289,4.79,4.82,3.01
3038,939,0.9,Fair,D,SI2,66.9,57.0,2885,6.02,5.9,3.99
3039,19402,1.35,Premium,H,VS2,61.5,58.0,8062,7.15,7.09,4.38
3040,7616,1.01,Good,D,SI2,57.6,62.0,4260,6.56,6.66,3.81
3041,7598,1.06,Good,E,SI2,58.8,61.0,4257,6.63,6.67,3.91
3042,49864,0.71,Ideal,F,SI2,62.2,56.0,2173,5.76,5.7,3.56
3043,36209,0.36,Premium,H,VVS2,60.6,58.0,932,4.6,4.58,2.78
3044,53779,0.74,Very Good,E,SI2,59.1,60.0,2728,5.88,5.93,3.49
3045,24516,2.02,Good,J,SI1,63.5,60.0,12798,7.93,7.98,5.05
3046,30282,0.34,Very Good,I,SI1,61.3,61.0,447,4.45,4.49,2.74
3047,39479,0.41,Premium,E,VS1,60.6,59.0,1079,4.77,4.8,2.9
3048,30661,0.4,Ideal,E,SI1,61.8,56.0,737,4.71,4.74,2.92
3049,52624,0.34,Very Good,F,SI1,60.9,60.0,551,4.52,4.55,2.76
3050,11067,0.34,Ideal,E,SI1,62.0,57.0,596,4.46,4.48,2.77
3051,43515,0.59,Very Good,F,SI1,63.0,56.0,1424,5.3,5.34,3.35
3052,17039,1.3,Premium,I,VS1,62.2,59.0,6806,6.91,6.97,4.32
3053,23372,0.33,Premium,D,SI2,60.7,56.0,631,4.46,4.43,2.7
3054,20938,1.16,Premium,G,VVS2,60.0,59.0,9146,6.89,6.82,4.11
3055,42950,0.3,Premium,J,VS1,61.9,56.0,506,4.32,4.28,2.66
3056,20177,1.03,Ideal,E,VS1,61.9,57.0,8629,6.46,6.44,4.0
3057,21549,2.03,Good,I,SI2,63.8,63.0,9651,7.89,7.84,5.02
3058,6936,0.93,Premium,D,SI2,62.6,57.0,4140,6.26,6.2,3.9
3059,18641,1.53,Premium,H,SI1,62.0,60.0,7608,7.31,7.27,4.55
3060,17318,1.01,Very Good,F,VS2,60.5,59.0,6944,6.51,6.54,3.95
3061,2778,0.71,Ideal,G,VVS1,62.8,56.0,3254,5.71,5.76,3.6
3062,46739,0.55,Ideal,G,VVS2,62.3,53.0,1799,5.27,5.29,3.29
3063,9931,1.11,Premium,G,SI2,58.8,59.0,4692,6.8,6.76,3.99
3064,16416,1.03,Ideal,G,VS2,61.8,56.0,6557,6.47,6.5,4.01
3065,3279,0.78,Ideal,F,SI1,61.3,56.0,3362,5.92,6.0,3.64
3066,22248,1.23,Ideal,G,VVS2,60.3,57.0,10304,6.98,6.97,4.21
3067,37013,0.33,Premium,G,VVS2,60.9,59.0,965,4.49,4.45,2.72
3068,35116,0.3,Ideal,F,IF,62.3,55.0,886,4.29,4.31,2.68
3069,40211,0.5,Fair,H,VS2,62.4,69.0,1122,5.07,4.99,3.14
3070,44146,0.55,Very Good,G,VS2,61.6,56.0,1563,5.26,5.3,3.25
3071,32491,0.38,Ideal,F,VS2,62.0,54.0,796,4.64,4.69,2.89
3072,48802,0.55,Ideal,G,VS1,62.2,54.3,2025,5.24,5.27,3.27
3073,46038,0.57,Ideal,E,SI1,61.8,57.0,1728,5.33,5.28,3.28
3074,12915,1.2,Ideal,I,SI1,63.5,61.0,5376,6.75,6.71,4.27
3075,21484,1.76,Premium,E,SI2,62.1,58.0,9580,7.7,7.62,4.74
3076,11165,1.07,Premium,D,SI2,62.4,61.0,4949,6.51,6.48,4.05
3077,36716,0.41,Very Good,E,SI1,63.3,57.0,953,4.72,4.67,2.98
3078,34530,0.33,Ideal,G,VVS1,62.0,56.0,868,4.45,4.48,2.77
3079,38418,0.39,Ideal,E,VS1,62.3,57.0,1026,4.64,4.67,2.9
3080,29338,0.31,Very Good,H,VS1,63.1,58.0,698,4.3,4.26,2.7
3081,42682,0.5,Very Good,H,VS2,62.9,58.0,1337,5.08,5.1,3.2
3082,30185,0.41,Ideal,H,SI1,62.4,53.0,722,4.78,4.81,2.99
3083,42949,0.3,Ideal,J,VS1,59.7,57.0,506,4.4,4.37,2.62
3084,40716,0.53,Very Good,E,SI2,58.3,62.0,1160,5.3,5.36,3.11
3085,29600,0.35,Very Good,H,VVS2,63.0,55.0,706,4.48,4.5,2.83
3086,14704,0.3,Ideal,F,VS2,60.7,57.0,605,4.29,4.34,2.62
3087,4347,0.72,Ideal,E,VS2,61.4,56.0,3601,5.78,5.8,3.55
3088,52152,0.7,Very Good,F,VS2,62.4,56.0,2473,5.63,5.66,3.52
3089,32640,0.31,Ideal,H,VVS2,62.2,55.0,802,4.36,4.35,2.71
3090,16773,1.13,Ideal,E,SI1,62.2,55.0,6682,6.69,6.66,4.15
3091,47117,0.59,Ideal,F,VS2,61.0,56.0,1828,5.41,5.44,3.31
3092,1563,0.75,Very Good,E,SI1,61.1,59.0,3005,5.85,5.9,3.59
3093,14488,1.15,Premium,G,SI1,62.6,58.0,5851,6.71,6.65,4.18
3094,21039,0.31,Very Good,H,VVS2,62.4,58.0,625,4.28,4.31,2.68
3095,12350,0.91,Premium,E,VS1,62.9,56.0,5228,6.21,6.13,3.88
3096,24810,2.06,Premium,I,SI2,62.7,60.0,13198,8.11,8.06,5.07
3097,20847,1.5,Premium,G,SI2,61.8,59.0,9072,7.29,7.21,4.48
3098,31830,0.34,Ideal,H,VVS1,61.8,57.0,775,4.44,4.46,2.75
3099,16320,1.09,Ideal,D,SI1,61.3,55.9,6532,6.61,6.65,4.06
3100,27726,2.36,Premium,H,SI2,59.4,58.0,18745,8.69,8.75,5.18
3101,10430,1.14,Very Good,I,VS2,62.5,59.0,4785,6.63,6.66,4.15
3102,21503,1.2,Ideal,F,VS1,60.7,57.0,9596,6.89,6.85,4.17
3103,34272,0.25,Very Good,H,VVS1,61.6,56.0,467,4.07,4.1,2.51
3104,42139,0.52,Premium,F,SI1,61.5,60.0,1280,5.16,5.15,3.17
3105,48034,0.6,Ideal,F,VS2,58.6,60.0,1923,5.54,5.62,3.27
3106,7893,1.12,Very Good,I,SI1,60.6,60.0,4312,6.73,6.77,4.09
3107,47474,0.52,Very Good,D,VS1,62.6,59.0,1860,5.03,5.13,3.18
3108,45169,0.73,Premium,J,VS2,62.8,58.0,1654,5.77,5.71,3.6
3109,42185,0.5,Ideal,G,SI1,62.1,56.0,1286,5.09,5.05,3.15
3110,31793,0.42,Premium,F,SI1,61.8,58.0,773,4.81,4.84,2.98
3111,11547,1.0,Very Good,F,SI1,63.8,56.0,5030,6.25,6.29,4.0
3112,24913,2.03,Ideal,J,SI1,62.6,55.0,13357,8.06,8.1,5.06
3113,40488,0.42,Ideal,F,VVS2,62.1,55.0,1142,4.79,4.81,2.98
3114,6075,0.91,Ideal,E,SI2,60.8,56.0,3968,6.25,6.29,3.81
3115,11082,1.15,Ideal,I,SI1,62.3,57.0,4925,6.74,6.67,4.18
3116,24862,2.5,Fair,H,SI2,64.9,58.0,13278,8.46,8.43,5.48
3117,15013,1.01,Very Good,G,VS2,61.9,58.0,6047,6.37,6.42,3.96
3118,24184,2.01,Good,J,SI1,63.6,59.0,12369,8.01,7.96,5.08
3119,8428,0.92,Good,E,VS2,58.9,57.0,4406,6.35,6.38,3.75
3120,41842,0.35,Ideal,E,IF,61.4,56.0,1254,4.56,4.53,2.79
3121,22774,1.01,Premium,D,VVS2,61.6,58.0,10797,6.44,6.39,3.95
3122,13298,1.03,Ideal,E,SI2,61.7,55.0,5491,6.52,6.46,4.01
3123,13774,1.01,Good,F,VS2,64.2,54.0,5616,6.24,6.31,4.03
3124,31383,0.33,Premium,D,VS2,60.8,60.0,762,4.52,4.46,2.73
3125,3298,0.76,Very Good,H,IF,62.6,57.0,3367,5.8,5.83,3.64
3126,34327,0.48,Ideal,J,VS1,62.2,54.0,861,5.01,5.06,3.13
3127,5140,1.0,Very Good,E,SI2,63.2,56.0,3763,6.4,6.32,4.02
3128,12593,1.21,Premium,H,SI2,60.0,60.0,5285,6.96,6.91,4.16
3129,24024,1.8,Good,F,SI2,57.9,58.0,12196,8.08,8.13,4.69
3130,20349,1.02,Very Good,E,VVS2,60.3,58.0,8745,6.53,6.57,3.95
3131,32688,0.31,Very Good,G,VS1,63.3,56.0,802,4.33,4.29,2.73
3132,26344,0.32,Ideal,G,VS1,61.8,55.0,645,4.42,4.45,2.74
3133,19588,1.52,Premium,J,VS1,61.2,59.0,8216,7.36,7.39,4.51
3134,7320,0.59,Ideal,D,IF,60.9,57.0,4208,5.4,5.43,3.3
3135,50712,0.77,Very Good,H,SI2,63.3,58.0,2293,5.78,5.76,3.65
3136,11272,1.01,Fair,E,VS2,64.8,59.0,4972,6.34,6.26,4.08
3137,5396,0.3,Ideal,D,SI2,62.1,57.0,574,4.33,4.3,2.68
3138,48443,0.51,Ideal,G,VVS2,62.6,57.0,1974,5.12,5.1,3.2
3139,16948,1.01,Very Good,F,VS2,62.3,59.0,6770,6.37,6.41,3.98
3140,20815,1.02,Very Good,F,VVS2,61.0,54.0,9043,6.53,6.58,4.0
3141,45170,0.5,Premium,E,VS2,58.6,60.0,1654,5.21,5.16,3.04
3142,4,0.31,Good,J,SI2,63.3,58.0,335,4.34,4.35,2.75
3143,15814,1.03,Premium,G,VS2,62.3,59.0,6327,6.42,6.38,3.99
3144,16270,1.29,Ideal,F,SI2,61.7,54.0,6509,7.08,6.99,4.34
3145,18339,1.29,Ideal,G,SI1,60.9,59.0,7463,6.99,7.04,4.27
3146,44865,0.5,Very Good,D,VS2,61.2,56.0,1628,5.14,5.16,3.15
3147,927,0.54,Ideal,F,VVS1,61.8,56.0,2882,5.23,5.26,3.24
3148,6013,0.88,Ideal,D,SI2,62.2,56.0,3962,6.12,6.16,3.82
3149,31595,0.2,Ideal,E,VS2,59.7,55.0,367,3.86,3.84,2.3
3150,13653,1.09,Very Good,J,VVS1,63.9,56.0,5588,6.47,6.51,4.15
3151,9040,0.38,Ideal,G,SI2,61.7,56.0,587,4.64,4.67,2.87
3152,26152,1.11,Ideal,E,IF,61.8,55.0,15464,6.65,6.69,4.12
3153,10166,1.03,Premium,E,SI2,61.8,56.0,4730,6.5,6.47,4.01
3154,1599,1.2,Fair,I,I1,66.2,55.0,3011,6.61,6.51,4.34
3155,4890,0.71,Premium,D,VS1,59.2,59.0,3718,5.9,5.85,3.48
3156,7836,1.2,Very Good,I,SI1,63.1,61.0,4301,6.65,6.58,4.18
3157,21895,1.01,Very Good,D,VVS2,60.2,58.0,9965,6.51,6.57,3.94
3158,45056,0.58,Premium,E,SI1,62.7,58.0,1641,5.33,5.32,3.34
3159,13059,0.91,Ideal,H,VVS2,61.7,57.0,5411,6.21,6.23,3.84
3160,15813,1.29,Ideal,J,SI1,61.6,57.0,6327,6.98,7.01,4.32
3161,35397,0.5,Premium,I,SI2,59.8,56.0,900,5.23,5.18,3.11
3162,28912,0.3,Ideal,G,VVS2,61.1,57.0,684,4.32,4.35,2.65
3163,48035,0.56,Ideal,D,VS1,61.7,56.0,1924,5.3,5.33,3.28
3164,43439,0.55,Premium,F,SI1,60.7,57.0,1415,5.3,5.27,3.21
3165,50404,0.58,Ideal,G,VVS1,61.3,56.0,2256,5.36,5.4,3.3
3166,1498,1.06,Fair,J,SI2,61.0,66.0,2992,6.54,6.35,3.93
3167,50133,0.7,Good,F,VS2,63.5,56.0,2212,5.64,5.45,3.52
3168,17204,1.31,Ideal,I,VS2,61.7,55.0,6873,7.0,7.1,4.35
3169,9301,1.0,Good,E,SI1,63.9,57.0,4573,6.31,6.34,4.04
3170,52886,0.72,Premium,H,VS2,60.7,59.0,2583,5.84,5.8,3.53
3171,19241,1.15,Very Good,D,VS1,62.9,54.0,7978,6.72,6.69,4.22
3172,35346,0.38,Premium,F,SI1,62.7,58.0,898,4.62,4.6,2.89
3173,10593,0.91,Good,E,VS2,56.3,64.0,4823,6.37,6.42,3.6
3174,26262,2.01,Good,I,VS2,59.9,65.0,15729,8.19,8.14,4.89
3175,33981,0.41,Good,G,VS1,63.3,62.0,847,4.67,4.71,2.97
3176,50075,0.72,Fair,H,SI2,65.9,57.0,2203,5.6,5.54,3.67
3177,43944,0.31,Ideal,E,SI1,61.9,53.0,516,4.36,4.4,2.71
3178,1507,0.71,Very Good,F,VS2,59.6,56.0,2994,5.84,5.88,3.49
3179,3418,0.36,Very Good,H,VS2,61.0,60.0,568,4.55,4.6,2.79
3180,32736,0.31,Ideal,F,VS2,62.6,57.0,802,4.33,4.27,2.69
3181,9829,1.01,Premium,G,SI1,62.5,60.0,4672,6.39,6.34,3.98
3182,38710,0.46,Very Good,E,SI1,61.4,62.0,1042,4.92,4.95,3.03
3183,37859,0.44,Premium,E,VS2,60.4,59.0,1003,4.9,4.93,2.97
3184,19453,1.21,Good,G,VS2,63.8,56.0,8099,6.74,6.67,4.28
3185,12958,1.21,Ideal,I,VS2,62.3,58.0,5387,6.79,6.75,4.22
3186,35149,0.32,Ideal,E,VVS2,62.3,55.0,890,4.37,4.4,2.73
3187,7475,1.1,Very Good,I,SI1,60.4,61.0,4235,6.69,6.73,4.05
3188,37619,0.24,Very Good,E,VVS1,63.1,55.0,485,3.96,4.0,2.51
3189,17860,1.04,Very Good,F,VS1,63.0,56.0,7207,6.45,6.5,4.08
3190,41519,0.32,Premium,F,VVS1,60.7,58.0,1235,4.4,4.43,2.68
3191,25777,1.5,Premium,E,VS2,61.9,57.0,14745,7.38,7.31,4.55
3192,33854,0.3,Premium,E,VS2,60.0,58.0,844,4.4,4.37,2.63
3193,50825,0.67,Very Good,F,VS2,59.4,59.5,2309,5.7,5.76,3.4
3194,29836,0.24,Premium,D,VVS1,61.5,60.0,710,4.0,3.97,2.45
3195,49722,0.7,Fair,G,SI1,63.1,57.0,2150,5.64,5.58,3.54
3196,9462,1.51,Very Good,J,I1,63.3,57.0,4600,7.31,7.23,4.6
3197,26350,0.32,Very Good,G,VS1,62.4,58.0,645,4.35,4.4,2.73
3198,44749,0.52,Premium,I,VVS1,63.0,58.0,1619,5.12,5.1,3.22
3199,36306,0.32,Ideal,H,VVS1,61.6,56.0,936,4.41,4.39,2.71
3200,30724,0.41,Very Good,D,SI1,59.2,62.0,738,4.82,4.85,2.86
3201,23587,2.01,Ideal,G,SI2,61.5,55.0,11602,8.15,8.11,5.0
3202,5148,0.85,Ideal,G,SI1,62.1,56.0,3766,6.05,6.1,3.77
3203,10803,1.06,Premium,F,SI1,61.9,58.0,4862,6.58,6.53,4.06
3204,48131,0.9,Good,H,I1,57.4,63.0,1939,6.38,6.33,3.65
3205,33883,0.3,Ideal,E,VS2,62.4,57.0,844,4.33,4.29,2.69
3206,22411,1.23,Very Good,G,VVS1,61.3,57.0,10435,6.88,6.96,4.24
3207,10371,1.01,Premium,F,SI1,62.2,58.0,4775,6.35,6.28,3.93
3208,41982,0.51,Very Good,D,SI2,62.8,57.0,1264,5.1,5.12,3.21
3209,46978,0.23,Very Good,F,VVS2,59.7,58.0,530,4.02,4.06,2.41
3210,46372,0.58,Ideal,G,VS2,61.9,55.0,1761,5.33,5.36,3.31
3211,40485,0.5,Premium,H,SI1,60.2,61.0,1141,5.16,5.14,3.1
3212,38291,0.28,Very Good,E,VS1,58.9,58.0,487,4.27,4.32,2.53
3213,10504,1.0,Very Good,F,SI1,63.3,61.0,4798,6.31,6.29,3.99
3214,8370,0.31,Very Good,F,VS2,60.7,61.0,583,4.36,4.4,2.66
3215,48083,0.71,Very Good,J,SI1,59.2,58.0,1932,5.86,5.9,3.48
3216,14164,1.2,Premium,H,SI1,62.7,56.0,5746,6.78,6.75,4.24
3217,9634,1.01,Premium,H,SI2,60.3,60.0,4638,6.49,6.47,3.91
3218,42485,0.53,Good,D,SI2,63.9,55.0,1318,5.14,5.1,3.27
3219,42151,0.5,Ideal,I,VS1,62.2,55.0,1282,5.07,5.11,3.16
3220,6573,1.04,Ideal,H,SI2,59.6,56.0,4077,6.64,6.59,3.94
3221,51477,0.75,Ideal,G,SI2,62.5,55.0,2378,5.82,5.77,3.62
3222,23480,1.51,Premium,G,VS2,60.4,58.0,11480,7.38,7.43,4.47
3223,4165,0.71,Ideal,E,VS2,61.6,56.0,3553,5.73,5.77,3.54
3224,11192,1.0,Ideal,G,SI1,61.6,55.0,4956,6.51,6.41,3.98
3225,27709,0.32,Ideal,H,VS2,62.2,57.0,648,4.38,4.36,2.72
3226,13709,1.22,Premium,I,SI1,61.3,58.0,5602,6.94,6.9,4.24
3227,26455,2.53,Ideal,J,SI2,61.5,53.0,15993,8.78,8.74,5.39
3228,6875,1.01,Good,J,VS1,60.4,64.0,4129,6.48,6.44,3.9
3229,53688,0.82,Very Good,G,SI1,63.1,52.0,2716,6.02,5.97,3.78
3230,8675,1.11,Good,H,SI2,63.5,60.3,4456,6.49,6.58,4.15
3231,48774,0.7,Premium,H,SI1,62.3,58.0,2020,5.63,5.57,3.49
3232,19664,1.41,Ideal,J,VS1,61.6,56.0,8275,7.19,7.22,4.44
3233,49636,0.32,Premium,G,SI2,61.0,59.0,540,4.42,4.36,2.68
3234,11077,0.9,Very Good,F,VS2,62.3,58.0,4924,6.14,6.16,3.83
3235,35977,0.35,Very Good,G,VVS1,59.3,61.0,921,4.58,4.62,2.73
3236,30525,0.44,Good,H,SI1,63.5,57.0,733,4.82,4.85,3.07
3237,1661,0.9,Very Good,J,VS2,63.1,59.0,3024,6.09,6.05,3.83
3238,44042,0.51,Ideal,D,SI1,62.4,57.0,1548,5.11,5.15,3.2
3239,27443,2.11,Very Good,F,SI2,63.5,55.0,18071,8.08,8.13,5.15
3240,23015,0.3,Premium,G,VS2,61.1,62.0,630,4.33,4.28,2.63
3241,34567,0.38,Ideal,F,VS2,60.4,55.0,871,4.71,4.76,2.86
3242,41575,0.6,Ideal,H,SI2,61.9,55.0,1238,5.43,5.46,3.37
3243,52594,0.7,Ideal,H,VVS1,62.0,57.0,2541,5.66,5.7,3.52
3244,40564,0.41,Ideal,G,VVS1,62.1,55.0,1151,4.74,4.79,2.96
3245,12403,1.01,Good,E,SI1,57.9,57.0,5233,6.6,6.67,3.84
3246,22014,1.5,Ideal,I,VS1,61.3,57.0,10080,7.35,7.32,4.5
3247,49632,0.32,Premium,I,SI1,61.6,61.0,540,4.4,4.36,2.7
3248,45011,0.62,Ideal,F,SI1,62.7,54.0,1637,5.47,5.53,3.45
3249,4829,0.73,Very Good,F,VVS2,62.1,57.0,3705,5.74,5.76,3.57
3250,46552,0.51,Ideal,E,VS2,62.6,55.0,1781,5.11,5.08,3.19
3251,26733,1.62,Ideal,E,VS2,61.4,57.0,16507,7.58,7.54,4.64
